t,lead_I
2295.0,-122401.00000000001
2297.0,-122409.2
2299.0,-122427.5
2301.0,-122449.15
2303.0,-122459.79999999999
2305.0,-122459.7
2307.0,-122466.55
2309.0,-122488.55
2311.0,-122511.85
2313.0,-122522.6
2315.0,-122525.40000000001
2317.0,-122531.65000000001
2319.0,-122543.80000000002
2321.0,-122558.75000000001
2323.0,-122574.05000000002
2325.0,-122585.95000000001
2327.0,-122591.05000000002
2329.0,-122592.50000000001
2331.0,-122596.55000000002
2333.0,-122602.90000000001
2335.0,-122604.55
2337.0,-122597.95000000001
2339.0,-122589.55
2341.0,-122588.95000000001
2343.0,-122595.50000000001
2345.0,-122596.85
2347.0,-122584.40000000001
2349.0,-122566.15
2350.98,-122556.75
2352.95,-122556.9
2354.93,-122551.49999999999
2356.9,-122530.99999999999
2358.9,-122505.04999999999
2360.9,-122487.30000000002
2362.9,-122477.05000000002
2364.9,-122466.60000000002
2366.9,-122458.25000000001
2368.9,-122460.85000000002
2370.9,-122474.70000000001
2372.9,-122489.8
2374.9,-122496.90000000001
2376.9,-122497.1
2378.9,-122500.05
2380.9,-122512.05000000002
2382.9,-122528.05
2384.9,-122540.20000000001
2386.9,-122549.55
2388.9,-122562.75
2390.9,-122583.45000000001
2392.9,-122611.8
2394.9,-122645.3
2396.9,-122677.25000000001
2398.9,-122702.3
2400.9,-122723.65000000001
2402.9,-122747.75000000001
2404.9,-122774.5
2406.9,-122796.69999999998
2408.9,-122807.59999999999
2410.9,-122810.0
2412.9,-122817.04999999999
2414.9,-122837.05
2416.9,-122859.85000000002
2418.9,-122870.90000000001
2420.9,-122875.70000000003
2422.9,-122894.20000000001
2424.9,-122931.85
2426.9,-122972.00000000001
2428.9,-122998.55
2430.88,-123013.2
2432.85,-123028.25
2434.83,-123049.65000000001
2436.8,-123069.50000000001
2438.8,-123073.10000000002
2440.8,-123052.6
2442.8,-123010.70000000001
2444.8,-122948.95000000001
2446.8,-122859.55000000002
2448.8,-122736.90000000001
2450.8,-122590.75
2452.8,-122439.0
2454.8,-122291.34999999999
2456.8,-122148.99999999999
2458.8,-122017.8
2460.8,-121910.35
2462.8,-121834.45
2464.8,-121788.9
2466.8,-121770.94999999998
2468.8,-121776.55
2470.8,-121793.40000000001
2472.8,-121807.90000000002
2474.8,-121820.00000000001
2476.8,-121839.20000000001
2478.8,-121868.0
2480.8,-121902.5
2482.8,-121946.95
2484.8,-122014.7
2486.8,-122115.45000000001
2488.8,-122245.5
2490.8,-122389.40000000001
2492.8,-122533.20000000001
2494.8,-122677.75
2496.8,-122829.05
2498.8,-122973.6
2500.8,-123081.9
2502.8,-123142.05
2504.8,-123170.04999999999
2506.8,-123180.84999999999
2508.8,-123171.65000000001
2510.78,-123140.90000000002
2512.75,-123102.65000000002
2514.73,-123072.95000000003
2516.7,-123055.50000000001
2518.7,-123045.90000000001
2520.7,-123039.59999999999
2522.7,-123033.65
2524.7,-123028.65000000001
2526.7,-123029.00000000001
2528.7,-123037.60000000002
2530.7,-123050.60000000002
2532.7,-123060.50000000001
2534.7,-123063.75
2536.7,-123064.00000000001
2538.7,-123068.0
2540.7,-123077.49999999999
2542.7,-123086.24999999999
2544.7,-123086.15
2546.7,-123077.55000000002
2548.7,-123070.10000000002
2550.7,-123070.75000000001
2552.7,-123073.95000000001
2554.7,-123069.7
2556.7,-123060.05
2558.7,-123057.95
2560.7,-123068.0
2562.7,-123077.75000000001
2564.7,-123074.00000000001
2566.7,-123060.65000000002
2568.7,-123051.35000000002
2570.7,-123049.25
2572.7,-123044.1
2574.7,-123028.59999999999
2576.7,-123007.8
2578.7,-122990.8
2580.7,-122980.29999999999
2582.7,-122972.09999999999
2584.7,-122961.1
2586.7,-122947.45000000001
2588.7,-122937.05
2590.68,-122933.5
2592.65,-122931.45
2594.63,-122922.15
2596.6,-122903.79999999999
2598.6,-122882.65
2600.6,-122866.0
2602.6,-122857.15000000001
2604.6,-122852.65000000002
2606.6,-122844.30000000002
2608.6,-122828.85
2610.6,-122815.20000000001
2612.6,-122813.55
2614.6,-122819.60000000002
2616.6,-122818.65000000002
2618.6,-122805.55000000002
2620.6,-122791.45000000001
2622.6,-122787.35
2624.6,-122789.15000000001
2626.6,-122784.55
2628.6,-122770.4
2630.6,-122756.05000000002
2632.6,-122751.05000000003
2634.6,-122753.65000000002
2636.6,-122751.5
2638.6,-122735.95000000001
2640.6,-122714.8
2642.6,-122701.35
2644.6,-122694.7
2646.6,-122685.84999999999
2648.6,-122675.8
2650.6,-122666.55
2652.6,-122651.3
2654.6,-122631.20000000001
2656.6,-122618.75000000001
2658.6,-122611.55000000002
2660.6,-122593.75000000001
2662.6,-122567.00000000001
2664.6,-122547.6
2666.6,-122538.3
2668.6,-122529.75
2670.58,-122517.20000000003
2672.55,-122498.25000000001
2674.53,-122474.25000000001
2676.5,-122459.35000000002
2678.5,-122461.90000000002
2680.5,-122461.95
2682.5,-122439.05000000002
2684.5,-122408.45000000001
2686.5,-122394.65000000001
2688.5,-122390.00000000001
2690.5,-122376.05
2692.5,-122358.00000000001
2694.5,-122347.05000000002
2696.5,-122339.1
2698.5,-122331.05
2700.5,-122325.95
2702.5,-122317.65000000001
2704.5,-122301.8
2706.5,-122290.39999999998
2708.5,-122290.6
2710.5,-122291.2
2712.5,-122285.70000000001
2714.5,-122282.09999999999
2716.5,-122283.85
2718.5,-122287.00000000001
2720.5,-122293.70000000001
2722.5,-122307.99999999999
2724.5,-122324.44999999998
2726.5,-122336.8
2728.5,-122350.30000000002
2730.5,-122373.55000000002
2732.5,-122402.75000000001
2734.5,-122425.65000000002
2736.5,-122440.90000000001
2738.5,-122461.70000000001
2740.5,-122495.25000000001
2742.5,-122532.50000000001
2744.5,-122563.90000000002
2746.5,-122591.55000000002
2748.4,-122620.05000000002
2750.4,-122649.40000000001
2752.4,-122678.95000000001
2754.4,-122706.40000000001
2756.4,-122727.2
2758.4,-122744.19999999998
2760.4,-122768.64999999998
2762.4,-122802.95
2764.4,-122834.79999999999
2766.4,-122854.15
2768.4,-122863.9
2770.4,-122872.2
2772.4,-122884.50000000001
2774.4,-122900.65
2776.4,-122914.0
2778.4,-122918.95000000001
2780.4,-122921.05
2782.4,-122929.50000000001
2784.4,-122941.55000000002
2786.4,-122947.05000000002
2788.4,-122944.95000000001
2790.4,-122943.5
2792.4,-122948.45
2794.4,-122958.25
2796.4,-122966.25
2798.4,-122966.29999999999
2800.4,-122960.4
2802.4,-122958.3
2804.4,-122965.20000000001
2806.4,-122973.35000000002
2808.4,-122971.75000000001
2810.4,-122961.05
2812.4,-122953.45
2814.4,-122956.75
2816.4,-122962.85000000002
2818.4,-122958.80000000002
2820.4,-122946.65000000001
2822.4,-122940.5
2824.4,-122944.7
2826.4,-122948.59999999999
2828.3,-122944.65
2830.3,-122937.75
2832.3,-122935.25
2834.3,-122938.7
2836.3,-122945.09999999999
2838.3,-122948.90000000001
2840.3,-122946.15000000001
2842.3,-122940.25
2844.3,-122937.45
2846.3,-122938.90000000001
2848.3,-122942.55000000002
2850.3,-122946.70000000003
2852.3,-122948.00000000001
2854.3,-122945.6
2856.3,-122947.35
2858.3,-122958.55
2860.3,-122969.25
2862.3,-122968.3
2864.3,-122963.3
2866.3,-122968.95000000001
2868.3,-122983.45
2870.3,-122992.50000000001
2872.3,-122991.25
2874.3,-122988.40000000001
2876.3,-122991.95000000001
2878.3,-122999.95000000001
2880.3,-123004.10000000003
2882.3,-122999.25000000003
2884.3,-122992.10000000002
2886.3,-122994.90000000002
2888.3,-123006.90000000002
2890.3,-123013.95000000001
2892.3,-123011.70000000001
2894.3,-123012.50000000001
2896.3,-123022.45000000001
2898.3,-123031.45
2900.28,-123032.0
2902.25,-123028.6
2904.23,-123025.40000000001
2906.2,-123022.55000000002
2908.2,-123022.60000000002
2910.2,-123025.40000000002
2912.2,-123022.50000000001
2914.2,-123009.45000000001
2916.2,-122994.95000000001
2918.2,-122987.70000000003
2920.2,-122983.75000000001
2922.2,-122972.65000000001
2924.2,-122948.15000000001
2926.2,-122914.45
2928.2,-122885.05
2930.2,-122868.4
2932.2,-122854.2
2934.2,-122828.25
2936.2,-122797.2
2938.2,-122780.50000000001
2940.2,-122781.05
2942.2,-122783.6
2944.2,-122778.4
2946.2,-122771.4
2948.2,-122772.34999999999
2950.2,-122782.45
2952.2,-122793.40000000001
2954.2,-122797.35
2956.2,-122796.65000000001
2958.2,-122799.75
2960.2,-122809.4
2962.2,-122822.75
2964.2,-122839.75000000001
2966.2,-122861.85000000002
2968.2,-122887.90000000002
2970.2,-122917.00000000001
2972.2,-122949.20000000001
2974.2,-122978.95000000001
2976.2,-122998.55000000002
2978.2,-123009.15000000002
2980.18,-123019.35000000002
2982.15,-123032.65000000001
2984.13,-123043.50000000001
2986.1,-123044.99999999999
2988.1,-123036.75
2990.1,-123027.6
2992.1,-123027.7
2994.1,-123034.15
2996.1,-123033.44999999998
2998.1,-123024.15
3000.1,-123023.95
3002.1,-123044.75000000001
3004.1,-123074.70000000003
3006.1,-123095.20000000001
3008.1,-123102.25
3010.1,-123103.10000000002
3012.1,-123102.45000000001
3014.1,-123097.50000000001
3016.1,-123078.90000000002
3018.1,-123036.35000000002
3020.1,-122968.40000000002
3022.1,-122881.55000000002
3024.1,-122777.60000000002
3026.1,-122650.65000000002
3028.1,-122501.80000000003
3030.1,-122345.35000000002
3032.1,-122197.35
3034.1,-122066.75000000001
3036.1,-121958.2
3038.1,-121874.79999999999
3040.1,-121817.3
3042.1,-121787.3
3044.1,-121785.20000000001
3046.1,-121800.55
3048.1,-121815.74999999999
3050.1,-121824.25
3052.1,-121833.90000000001
3054.1,-121852.15
3056.1,-121879.79999999999
3058.1,-121917.45
3060.08,-121968.30000000002
3062.05,-122037.90000000001
3064.03,-122133.85
3066.0,-122258.10000000002
3068.0,-122399.35000000002
3070.0,-122542.00000000001
3072.0,-122678.8
3074.0,-122807.75
3076.0,-122921.95
3078.0,-123006.65000000001
3080.0,-123048.35
3082.0,-123047.80000000002
3084.0,-123023.05000000002
3086.0,-122993.40000000001
3088.0,-122962.8
3090.0,-122925.90000000001
3092.0,-122886.04999999999
3094.0,-122857.05
3096.0,-122846.00000000003
3098.0,-122844.05000000002
3100.0,-122838.15000000002
3102.0,-122826.85000000002
3104.0,-122818.05
3106.0,-122814.1
3108.0,-122808.45000000001
3110.0,-122796.50000000001
3112.0,-122781.85000000002
3114.0,-122769.1
3116.0,-122757.7
3118.0,-122746.55000000002
3120.0,-122735.25
3122.0,-122719.54999999999
3124.0,-122695.7
3126.0,-122670.95
3128.0,-122657.3
3130.0,-122654.50000000001
3132.0,-122649.45000000001
3134.0,-122631.50000000001
3136.0,-122606.10000000002
3138.0,-122590.15000000002
3139.98,-122588.80000000002
3141.95,-122583.45000000001
3143.93,-122560.00000000001
3145.9,-122535.80000000002
3147.9,-122530.90000000001
3149.9,-122533.2
3151.9,-122523.50000000001
3153.9,-122506.90000000001
3155.9,-122493.20000000001
3157.9,-122479.50000000001
3159.9,-122468.85000000002
3161.9,-122468.15000000002
3163.9,-122466.85000000002
3165.9,-122452.40000000001
3167.9,-122434.4
3169.9,-122425.05
3171.9,-122419.55
3173.9,-122413.45000000001
3175.9,-122408.55
3177.9,-122398.25000000001
3179.9,-122379.3
3181.9,-122368.55
3183.9,-122374.74999999999
3185.9,-122375.2
3187.9,-122352.50000000001
3189.9,-122326.65000000001
3191.9,-122318.55000000002
3193.9,-122316.00000000001
3195.9,-122300.7
3197.9,-122276.3
3199.9,-122252.6
3201.9,-122233.25
3203.9,-122220.9
3205.9,-122210.95000000001
3207.9,-122190.95000000001
3209.9,-122162.65000000002
3211.9,-122141.3
3213.9,-122126.85000000002
3215.9,-122104.90000000002
3217.9,-122074.8
3219.88,-122047.1
3221.85,-122019.95000000001
3223.83,-121985.30000000002
3225.8,-121947.15000000001
3227.8,-121913.10000000002
3229.8,-121878.90000000001
3231.8,-121839.50000000001
3233.8,-121803.05
3235.8,-121778.59999999999
3237.8,-121759.80000000002
3239.8,-121733.75000000001
3241.8,-121698.70000000003
3243.8,-121664.15000000001
3245.8,-121637.45000000001
3247.8,-121616.45
3249.8,-121592.95000000001
3251.8,-121563.00000000001
3253.8,-121532.35
3255.8,-121508.75000000001
3257.8,-121490.59999999999
3259.8,-121469.34999999999
3261.8,-121442.8
3263.8,-121420.05
3265.8,-121410.3
3267.8,-121410.10000000002
3269.8,-121406.4
3271.8,-121392.15000000001
3273.8,-121374.15000000001
3275.8,-121362.9
3277.8,-121359.8
3279.8,-121357.9
3281.8,-121351.79999999999
3283.8,-121343.15
3285.8,-121338.69999999998
3287.8,-121343.15
3289.8,-121353.09999999999
3291.8,-121360.45
3293.8,-121362.85
3295.8,-121365.8
3297.8,-121374.40000000001
3299.78,-121389.35
3301.75,-121408.05
3303.73,-121423.7
3305.7,-121431.9
3307.7,-121441.15000000001
3309.7,-121462.00000000001
3311.7,-121486.65000000002
3313.7,-121499.85000000003
3315.7,-121507.05000000002
3317.7,-121526.90000000001
3319.7,-121561.00000000003
3321.7,-121593.50000000001
3323.7,-121616.00000000001
3325.7,-121634.1
3327.7,-121653.85
3329.7,-121674.25
3331.7,-121689.90000000001
3333.7,-121696.65
3335.7,-121697.45000000001
3337.7,-121701.70000000003
3339.7,-121715.15000000002
3341.7,-121733.25000000003
3343.7,-121747.05000000002
3345.7,-121752.40000000002
3347.7,-121752.70000000001
3349.7,-121755.20000000001
3351.7,-121762.70000000001
3353.7,-121769.6
3355.7,-121768.65000000001
3357.7,-121759.7
3359.7,-121747.95
3361.7,-121737.4
3363.7,-121727.84999999999
3365.7,-121715.79999999999
3367.7,-121699.54999999999
3369.7,-121685.34999999999
3371.7,-121681.79999999999
3373.7,-121686.45
3375.7,-121686.45
3377.7,-121674.99999999999
3379.68,-121659.4
3381.65,-121651.15000000001
3383.63,-121651.55
3385.6,-121650.25000000001
3387.6,-121639.45
3389.6,-121626.4
3391.6,-121623.75000000003
3393.6,-121628.65000000001
3395.6,-121625.1
3397.6,-121609.15
3399.6,-121596.4
3401.6,-121598.95
3403.6,-121609.05
3405.6,-121611.75
3407.6,-121603.90000000001
3409.6,-121593.65000000001
3411.6,-121587.34999999999
3413.6,-121584.40000000001
3415.6,-121581.40000000001
3417.6,-121575.45
3419.6,-121564.05
3421.6,-121548.65000000001
3423.6,-121537.05
3425.6,-121533.85
3427.6,-121530.75
3429.6,-121517.00000000001
3431.6,-121497.05
3433.6,-121485.3
3435.6,-121485.34999999999
3437.6,-121485.34999999999
3439.6,-121474.6
3441.6,-121456.95000000001
3443.6,-121444.95000000001
3445.6,-121442.15000000002
3447.6,-121436.85000000002
3449.6,-121418.55000000002
3451.6,-121395.40000000001
3453.6,-121383.50000000001
3455.6,-121384.10000000002
3457.5,-121383.40000000002
3459.5,-121372.15000000002
3461.5,-121354.00000000001
3463.5,-121337.65000000001
3465.5,-121328.05
3467.5,-121321.3
3469.5,-121307.05
3471.5,-121281.20000000001
3473.5,-121252.80000000002
3475.5,-121232.65000000002
3477.5,-121219.75000000003
3479.5,-121204.15000000001
3481.5,-121178.70000000001
3483.5,-121146.05000000002
3485.5,-121116.7
3487.5,-121098.25
3489.5,-121087.15000000001
3491.5,-121075.80000000002
3493.5,-121064.65000000002
3495.5,-121059.90000000001
3497.5,-121063.04999999999
3499.5,-121068.34999999999
3501.5,-121067.79999999999
3503.5,-121058.79999999999
3505.5,-121049.25000000001
3507.5,-121050.85000000002
3509.5,-121062.70000000001
3511.5,-121071.45000000003
3513.5,-121071.05000000002
3515.5,-121071.15000000001
3517.5,-121081.20000000001
3519.5,-121097.10000000002
3521.5,-121108.65000000001
3523.5,-121113.40000000001
3525.5,-121117.8
3527.5,-121127.5
3529.48,-121138.95000000001
3531.45,-121142.05
3533.43,-121130.90000000002
3535.4,-121111.40000000001
3537.4,-121095.70000000001
3539.4,-121088.15000000002
3541.4,-121081.40000000001
3543.4,-121068.6
3545.4,-121053.05
3547.4,-121041.15
3549.4,-121034.2
3551.4,-121029.85
3553.4,-121024.29999999999
3555.4,-121012.74999999999
3557.4,-120997.5
3559.4,-120990.05
3561.4,-120994.45
3563.4,-120997.8
3565.4,-120987.90000000001
3567.4,-120966.45000000003
3569.4,-120936.00000000001
3571.4,-120888.55000000002
3573.4,-120814.05000000003
3575.4,-120708.10000000002
3577.4,-120573.35
3579.4,-120421.9
3581.4,-120268.79999999999
3583.4,-120117.54999999999
3585.4,-119966.79999999999
3587.4,-119829.74999999999
3589.4,-119728.3
3591.4,-119669.6
3593.4,-119644.59999999999
3595.4,-119643.5
3597.4,-119658.90000000002
3599.4,-119680.80000000002
3601.4,-119699.7
3603.4,-119709.75
3605.4,-119709.25000000001
3607.4,-119705.15000000001
3609.38,-119712.90000000001
3611.35,-119744.3
3613.33,-119800.0
3615.3,-119877.3
3617.3,-119975.35
3619.3,-120091.45
3621.3,-120219.5
3623.3,-120351.59999999999
3625.3,-120474.7
3627.3,-120572.65000000001
3629.3,-120637.65000000001
3631.3,-120671.95000000001
3633.3,-120675.95000000003
3635.3,-120645.25000000003
3637.3,-120582.60000000003
3639.3,-120505.10000000003
3641.3,-120435.00000000001
3643.3,-120384.6
3645.3,-120347.95000000001
3647.3,-120310.05000000002
3649.3,-120266.90000000001
3651.3,-120231.60000000002
3653.3,-120215.8
3655.3,-120210.54999999999
3657.3,-120195.75
3659.3,-120166.74999999999
3661.3,-120139.3
3663.3,-120124.35
3665.3,-120113.20000000001
3667.3,-120095.80000000002
3669.3,-120074.05000000002
3671.3,-120049.10000000002
3673.3,-120019.6
3675.3,-119995.50000000001
3677.3,-119985.20000000001
3679.3,-119974.8
3681.3,-119950.9
3683.3,-119926.5
3685.3,-119916.79999999997
3687.3,-119913.25
3689.28,-119901.6
3691.25,-119878.84999999999
3693.23,-119845.45000000001
3695.2,-119809.20000000001
3697.2,-119788.55
3699.2,-119785.90000000001
3701.2,-119776.55
3703.2,-119746.25000000001
3705.2,-119713.10000000002
3707.2,-119693.50000000001
3709.2,-119678.20000000003
3711.2,-119656.45000000003
3713.2,-119632.85
3715.2,-119612.1
3717.2,-119593.45
3719.2,-119579.35
3721.2,-119566.45000000001
3723.2,-119541.30000000002
3725.2,-119503.80000000002
3727.2,-119474.00000000001
3729.2,-119460.55
3731.2,-119448.15000000001
3733.2,-119425.35000000002
3735.2,-119397.6
3737.2,-119369.10000000002
3739.2,-119337.3
3741.2,-119305.70000000001
3743.2,-119279.45000000001
3745.2,-119251.5
3747.2,-119212.85
3749.2,-119169.9
3751.2,-119134.79999999999
3753.2,-119104.54999999999
3755.2,-119066.45
3757.2,-119018.85
3759.2,-118972.15
3761.2,-118933.99999999999
3763.2,-118902.15000000001
3765.2,-118868.15
3767.2,-118823.79999999999
3769.18,-118771.24999999999
3771.15,-118722.9
3773.13,-118683.7
3775.1,-118642.95000000001
3777.1,-118592.95000000001
3779.1,-118542.20000000001
3781.1,-118498.95000000001
3783.1,-118458.65000000001
3785.1,-118416.15000000001
3787.1,-118374.30000000002
3789.1,-118336.2
3791.1,-118301.4
3793.1,-118269.4
3795.1,-118236.05
3797.1,-118195.10000000002
3799.1,-118150.10000000002
3801.1,-118112.30000000003
3803.1,-118083.75000000003
3805.1,-118056.00000000001
3807.1,-118024.35
3809.1,-117990.8
3811.1,-117958.15000000001
3813.1,-117931.25000000001
3815.1,-117913.5
3817.1,-117897.45000000001
3819.1,-117871.45000000001
3821.1,-117838.75
3823.1,-117813.95000000001
3825.1,-117801.15000000002
3827.1,-117789.65000000002
3829.1,-117769.05000000002
3831.1,-117740.85000000002
3833.1,-117716.3
3835.1,-117706.05
3837.1,-117707.65
3839.1,-117706.34999999999
3841.1,-117694.50000000001
3843.1,-117682.8
3845.1,-117683.40000000001
3847.1,-117692.79999999999
3849.08,-117700.84999999999
3851.05,-117706.6
3853.03,-117714.30000000002
3855.0,-117723.40000000002
3857.0,-117730.35000000002
3859.0,-117733.75000000001
3861.0,-117734.00000000001
3863.0,-117735.15000000001
3865.0,-117743.2
3867.0,-117757.45000000001
3869.0,-117770.95000000001
3871.0,-117781.3
3873.0,-117792.1
3875.0,-117804.40000000002
3877.0,-117815.70000000001
3879.0,-117823.95000000001
3881.0,-117825.8
3883.0,-117819.75
3885.0,-117812.50000000001
3887.0,-117810.85
3889.0,-117809.8
3891.0,-117800.4
3893.0,-117784.90000000001
3895.0,-117774.85
3897.0,-117778.0
3899.0,-117790.55000000002
3901.0,-117798.50000000001
3903.0,-117790.40000000002
3905.0,-117772.4
3907.0,-117761.8
3909.0,-117762.55
3911.0,-117760.5
3913.0,-117745.50000000001
3915.0,-117724.95000000001
3917.0,-117711.6
3919.0,-117707.55
3921.0,-117703.9
3923.0,-117691.84999999999
3925.0,-117673.7
3927.0,-117660.05
3928.98,-117654.75
3930.95,-117648.8
3932.93,-117632.95
3934.9,-117608.8
3936.9,-117584.55000000002
3938.9,-117566.40000000002
3940.9,-117554.85000000003
3942.9,-117544.45000000003
3944.9,-117529.90000000001
3946.9,-117512.90000000001
3948.9,-117499.00000000001
3950.9,-117488.85
3952.9,-117477.65
3954.9,-117460.1
3956.9,-117435.84999999999
3958.9,-117413.0
3960.9,-117400.99999999999
3962.9,-117394.49999999999
3964.9,-117376.94999999998
3966.9,-117348.05
3968.9,-117327.5
3970.9,-117322.90000000001
3972.9,-117317.75000000001
3974.9,-117299.25000000001
3976.9,-117274.65000000002
3978.9,-117254.00000000001
3980.9,-117238.45000000001
